ConvID_qtmentions,text,ratings
7550_9,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. ","[(4105, 1), (2414, 1), (2052, 1), (2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7550_10,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. have you seen @101523 ","[(2414, 1), (2052, 1), (2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7550_12,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. have you seen @101523 Yes I saw @101523 with Denzel. I loved the rock in @85832 . Did you see that one? Who else stars in @205353 ? Is @205353 an action or drama movie? oh wow i did not even remember that he was in that movie. @205353 is horror and Jason Clarke also stares in it ","[(2052, 1), (2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7550_13,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. have you seen @101523 Yes I saw @101523 with Denzel. I loved the rock in @85832 . Did you see that one? Who else stars in @205353 ? Is @205353 an action or drama movie? oh wow i did not even remember that he was in that movie. @205353 is horror and Jason Clarke also stares in it Oh okay. Did you see @110291 with Tom Hanks? no i have not. was that a good movie? so which movie will you be seeing this weekend? ","[(2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7550_15,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. have you seen @101523 Yes I saw @101523 with Denzel. I loved the rock in @85832 . Did you see that one? Who else stars in @205353 ? Is @205353 an action or drama movie? oh wow i did not even remember that he was in that movie. @205353 is horror and Jason Clarke also stares in it Oh okay. Did you see @110291 with Tom Hanks? no i have not. was that a good movie? so which movie will you be seeing this weekend? @110291 is a good movie if you like drama. I bet you like the @108278 didn't you? ","[(3636, 1), (6032, 1), (3103, 1), (622, 1), (4105, 1), (2414, 1), (2052, 1), (2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7550_16,"Merna and I will go to the movies this weekend. Do you have any suggestions of what we should see? what about @205353 Hmmm... Never heard of it. I like action and drama movies like @162165  You ever seen it? oh yes that movie was great! I see. Is @205353 an action movie? what about the @204974 ? @205353 is more of horror @204974 seems to have a lot of action @204974  is on my list. it looks like a great movie. i see a lot of people talking about it Yes @204974  does seem to have a lot of action. What is @205353 about? it is about a haunted house! the house is actually in California Hmmm. Did you see Kevin Hart's movie @83552 i? Who stars in @205353 ? Oh yes, Kevin Hart and The Rock are one of my favorite actors. @83552 was a great film Helen Mirren plays the main character The guy from @128188 stars in @204974 also. I love Helen Mirren. I liked Jamie Foxx in @179081 too. have you seen @101523 Yes I saw @101523 with Denzel. I loved the rock in @85832 . Did you see that one? Who else stars in @205353 ? Is @205353 an action or drama movie? oh wow i did not even remember that he was in that movie. @205353 is horror and Jason Clarke also stares in it Oh okay. Did you see @110291 with Tom Hanks? no i have not. was that a good movie? so which movie will you be seeing this weekend? @110291 is a good movie if you like drama. I bet you like the @108278 didn't you? I going to see @204974 tomorrow. Is @205353 still at the show now? yes it is, i believe it came out last week. Oh okay. That's 12 responses about movies how do we submit our chat? @145338 was a good movie too. ","[(2897, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7568_0,"Hello. Hi, What kind of movies do you like? ","[(3558, 1), (5316, 1), (5211, 1), (6420, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7568_2,"Hello. Hi, What kind of movies do you like? I'm looking for movies like @119090 or @178472, I saw these a while ago and liked them a ot. Those are great movies. ","[(5316, 1), (5211, 1), (6420, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7568_3,"Hello. Hi, What kind of movies do you like? I'm looking for movies like @119090 or @178472, I saw these a while ago and liked them a ot. Those are great movies. Have you ever seen @115908 that has Drew Barrymore and Adam Sandler. Yes, I liked that movie. ","[(5211, 1), (6420, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7568_4,"Hello. Hi, What kind of movies do you like? I'm looking for movies like @119090 or @178472, I saw these a while ago and liked them a ot. Those are great movies. Have you ever seen @115908 that has Drew Barrymore and Adam Sandler. Yes, I liked that movie. You might also enjoy @157394 . Another awesome, movie. ","[(6420, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7583_0,hello Hey I am looking for a love story ,"[(2331, 1), (3888, 1), (309, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7583_2,"hello Hey I am looking for a love story Well how about @102703, or the remake @108863 ","[(3888, 1), (309, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7583_3,"hello Hey I am looking for a love story Well how about @102703, or the remake @108863 @142573, was a decent one ","[(3888, 1), (309, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7617_0,"Hi!  how are you? Hi, how are you? I'm really good.  I am looking forward to helping you look for a movie.  Can you tell me a little about your preferences? I am looking for comedies tonight. Do you Jim Carrey?  Should I start there? yes love Jim Carrey. ","[(112, 1), (6101, 1), (3926, 1), (2910, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7617_1,"Hi!  how are you? Hi, how are you? I'm really good.  I am looking forward to helping you look for a movie.  Can you tell me a little about your preferences? I am looking for comedies tonight. Do you Jim Carrey?  Should I start there? yes love Jim Carrey. @187778  was my favorite ","[(3926, 1), (2910, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7617_3,"Hi!  how are you? Hi, how are you? I'm really good.  I am looking forward to helping you look for a movie.  Can you tell me a little about your preferences? I am looking for comedies tonight. Do you Jim Carrey?  Should I start there? yes love Jim Carrey. @187778  was my favorite Okay great.  Have you seen @131730 or @152497 Those are so funny I think Bruce Almighty is one of my favorites ","[(2910, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7667_0,"Hello, what type of movie are you looking for? Hi I'm the recommender this time around.  What movies are you looking for? Oh yes, I like comedies. Great.  Do you have one or two you can tell me you've seen and liked to start me off on the right foot? ","[(795, 1), (3116, 1), (3636, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7667_2,"Hello, what type of movie are you looking for? Hi I'm the recommender this time around.  What movies are you looking for? Oh yes, I like comedies. Great.  Do you have one or two you can tell me you've seen and liked to start me off on the right foot? @95660 and @204331 are my favorite. Okay. One moment please.  Thank you for that information ","[(795, 1), (3116, 1), (3636, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7667_3,"Hello, what type of movie are you looking for? Hi I'm the recommender this time around.  What movies are you looking for? Oh yes, I like comedies. Great.  Do you have one or two you can tell me you've seen and liked to start me off on the right foot? @95660 and @204331 are my favorite. Okay. One moment please.  Thank you for that information Matter a fact, I saw @204331 two times. I seen Girls Trip and really liked it too.  But I haven't seen it twice.  Yet.  LOL Would you rather see a movie in the theater or at home? In the theater please. ","[(3116, 1), (3636, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_0,Hello. Hello!  What kind of movie are you looking for? ,"[(4284, 1), (1520, 1), (4686, 1), (3470, 1), (1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_2,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. ","[(3470, 1), (1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_4,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. Have you seen @204419 or @187028 yet? ","[(4686, 1), (3470, 1), (1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_6,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. Have you seen @204419 or @187028 yet? I saw @187028 and I liked it. I have not seen @204419 yet. Have you? Do you even like horror movies? Yes I like horror movies though I must admit I cringed a bit uring the  ","[(1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_7,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. Have you seen @204419 or @187028 yet? I saw @187028 and I liked it. I have not seen @204419 yet. Have you? Do you even like horror movies? Yes I like horror movies though I must admit I cringed a bit uring the  during the @115463 movies! ","[(1520, 1), (4686, 1), (3470, 1), (1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_8,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. Have you seen @204419 or @187028 yet? I saw @187028 and I liked it. I have not seen @204419 yet. Have you? Do you even like horror movies? Yes I like horror movies though I must admit I cringed a bit uring the  during the @115463 movies! So do I, they have you on edge. Did you see the @152329? ","[(1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7678_10,"Hello. Hello!  What kind of movie are you looking for? . I am looking for a horror movie like @152329 or @132506. I liked both of these, real creepy. Have you seen @204419 or @187028 yet? I saw @187028 and I liked it. I have not seen @204419 yet. Have you? Do you even like horror movies? Yes I like horror movies though I must admit I cringed a bit uring the  during the @115463 movies! So do I, they have you on edge. Did you see the @152329? @205194 is out, I saw the earlier ones, they were good.  I also loved @202155 Oh, great. I have to see both of these. I liked the older ones. ","[(1520, 1), (4686, 1), (3470, 1), (1072, 1), (1714, 1), (1327, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7711_0,Hello! Hey. Any genre you are looking for to watch today? I'm looking for a good horror movie. ,"[(2770, 1), (5476, 1), (4851, 1), (3171, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7711_1,Hello! Hey. Any genre you are looking for to watch today? I'm looking for a good horror movie. I recently saw @187028  and loved it. ,"[(5476, 1), (4851, 1), (3171, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7711_2,Hello! Hey. Any genre you are looking for to watch today? I'm looking for a good horror movie. I recently saw @187028  and loved it. It is good! Also from last year was @144779. Have you seen those? ,"[(5476, 1), (4851, 1), (3171, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7711_4,"Hello! Hey. Any genre you are looking for to watch today? I'm looking for a good horror movie. I recently saw @187028  and loved it. It is good! Also from last year was @144779. Have you seen those? I have seen the first @125431 and liked it, but i haven't seen @144779 yet. Was it good? I liked it though it was a bit predictable. That's what I figured. ","[(3171, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
7745_0,"Hi! Hi. What kind of movies do you like? I mostly like classics. Like before you were born, I bet. But I also like current movies. Nothing grossout or dumb. maybe a smart comedy? What's your favorite classic movie? Some Like it Hot. @156250 ","[(650, 1), (300, 1), (985, 1), (5036, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
